Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.01,0,0.4625795169046282336928152912,0.462579516904628,0.462579516904628,0.462579516904628,0.462579516904628,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,178681.9
0.02,0,0.4615551674797487807424507056,0.461555167479749,0.461555167479749,0.461555167479749,0.461555167479749,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,357363.8
0.03,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,536045.7
0.04,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,714727.6
0.05,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,893409.5
0.06,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,1072091
0.07,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,1250773
0.08,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,1429455
0.09,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,1608137
0.10,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,1786819
0.11,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,1965501
0.12,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,2144183
0.13,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,2322864
0.14,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,2501546
0.15,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,2680228
0.16,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,2858910
0.17,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,3037592
0.18,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,3216274
0.19,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,3394956
0.20,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,3573638
0.21,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,3752320
0.22,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,3931002
0.23,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,4109684
0.24,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,4288366
0.25,0,0.4615492956557840134542194253,0.461549295655784,0.461549295655784,0.461549295655784,0.461549295655784,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,4467048
0.26,0,0.4617485303217048002003353797,0.461748530321705,0.461748530321705,0.461748530321705,0.461748530321705,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,4645729
0.27,0,0.4619477809801336878283542170,0.461947780980134,0.461947780980134,0.461947780980134,0.461947780980134,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,4824412
0.28,0,0.4621470316385625754563730544,0.462147031638563,0.462147031638563,0.462147031638563,0.462147031638563,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,5003093
0.29,0,0.4623462663044833622024890087,0.462346266304483,0.462346266304483,0.462346266304483,0.462346266304483,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,5181774
0.30,0,0.4625455169629122498305078461,0.462545516962912,0.462545516962912,0.462545516962912,0.462545516962912,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,5360457
0.31,0,0.4627447516288330365766238005,0.462744751628833,0.462744751628833,0.462744751628833,0.462744751628833,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,5539138
0.32,0,0.4629440022872619242046426378,0.462944002287262,0.462944002287262,0.462944002287262,0.462944002287262,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,5717820
0.33,0,0.4631432529456908118326614751,0.463143252945691,0.463143252945691,0.463143252945691,0.463143252945691,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,5896502
0.34,0,0.4633424876116115985787774295,0.463342487611612,0.463342487611612,0.463342487611612,0.463342487611612,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,6075184
0.35,0,0.4635417382700404862067962669,0.46354173827004,0.46354173827004,0.46354173827004,0.46354173827004,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,6253866
0.36,0,0.4637409889284693738348151042,0.463740988928469,0.463740988928469,0.463740988928469,0.463740988928469,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,6432548
0.37,0,0.4639402235943901605809310586,0.46394022359439,0.46394022359439,0.46394022359439,0.46394022359439,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,6611230
0.38,0,0.4641394742528190482089498959,0.464139474252819,0.464139474252819,0.464139474252819,0.464139474252819,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,6789912
0.39,0,0.4643387249112479358369687333,0.464338724911248,0.464338724911248,0.464338724911248,0.464338724911248,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,6968594
0.40,0,0.4645379595771687225830846876,0.464537959577169,0.464537959577169,0.464537959577169,0.464537959577169,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,7147276
0.41,0,0.4647371942430895093292006420,0.46473719424309,0.46473719424309,0.46473719424309,0.46473719424309,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,7325958
0.42,0,0.4649364449015183969572194794,0.464936444901518,0.464936444901518,0.464936444901518,0.464936444901518,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,7504640
0.43,0,0.4651356955599472845852383167,0.465135695559947,0.465135695559947,0.465135695559947,0.465135695559947,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,7683322
0.44,0,0.4653349302258680713313542711,0.465334930225868,0.465334930225868,0.465334930225868,0.465334930225868,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,7862003
0.45,0,0.4655341808842969589593731084,0.465534180884297,0.465534180884297,0.465534180884297,0.465534180884297,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,8040685
0.46,0,0.4657334315427258465873919458,0.465733431542726,0.465733431542726,0.465733431542726,0.465733431542726,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,8219367
0.47,0,0.4659326662086466333335079001,0.465932666208647,0.465932666208647,0.465932666208647,0.465932666208647,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,8398049
0.48,0,0.4661319168670755209615267375,0.466131916867076,0.466131916867076,0.466131916867076,0.466131916867076,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,8576731
0.49,0,0.4663311675255044085895455748,0.466331167525504,0.466331167525504,0.466331167525504,0.466331167525504,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,8755413
0.50,0,0.4665304021914251953356615292,0.466530402191425,0.466530402191425,0.466530402191425,0.466530402191425,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,8934095
0.51,0,0.4667296528498540829636803665,0.466729652849854,0.466729652849854,0.466729652849854,0.466729652849854,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,9112776
0.52,0,0.4669288875157748697097963209,0.466928887515775,0.466928887515775,0.466928887515775,0.466928887515775,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,9291458
0.53,0,0.4671281381742037573378151583,0.467128138174204,0.467128138174204,0.467128138174204,0.467128138174204,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,9470140
0.54,0,0.4673273728401245440839311126,0.467327372840125,0.467327372840125,0.467327372840125,0.467327372840125,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,9648823
0.55,0,0.4675266075060453308300470670,0.467526607506045,0.467526607506045,0.467526607506045,0.467526607506045,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,9827504
0.56,0,0.4677258581644742184580659043,0.467725858164474,0.467725858164474,0.467725858164474,0.467725858164474,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,10006190
0.57,0,0.4679251088229031060860847417,0.467925108822903,0.467925108822903,0.467925108822903,0.467925108822903,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,10184870
0.58,0,0.4681243434888238928322006961,0.468124343488824,0.468124343488824,0.468124343488824,0.468124343488824,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,10363550
0.59,0,0.4683235941472527804602195334,0.468323594147253,0.468323594147253,0.468323594147253,0.468323594147253,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,10542230
0.60,0,0.4685228448056816680882383707,0.468522844805682,0.468522844805682,0.468522844805682,0.468522844805682,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,10720910
0.61,0,0.4690826145742287364529478454,0.469082614574229,0.469082614574229,0.469082614574229,0.469082614574229,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,10899600
0.62,0,0.4696294623962302922401278859,0.46962946239623,0.46962946239623,0.46962946239623,0.46962946239623,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,11078280
0.63,0,0.4701763102182318480273079263,0.470176310218232,0.470176310218232,0.470176310218232,0.470176310218232,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,11256960
0.64,0,0.4707231580402334038144879668,0.470723158040233,0.470723158040233,0.470723158040233,0.470723158040233,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,11435640
0.65,0,0.4712700058622349596016680072,0.471270005862235,0.471270005862235,0.471270005862235,0.471270005862235,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,11614320
0.66,0,0.4718168376917284145069451647,0.471816837691728,0.471816837691728,0.471816837691728,0.471816837691728,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,11793000
0.67,0,0.4723636855137299702941252052,0.47236368551373,0.47236368551373,0.47236368551373,0.47236368551373,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,11971690
0.68,0,0.4729105333357315260813052456,0.472910533335732,0.472910533335732,0.472910533335732,0.472910533335732,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,12150370
0.69,0,0.4734573811577330818684852861,0.473457381157733,0.473457381157733,0.473457381157733,0.473457381157733,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,12329050
0.70,0,0.4740042129872265367737624436,0.474004212987227,0.474004212987227,0.474004212987227,0.474004212987227,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,12507730
0.71,0,0.4745510448167199916790396011,0.47455104481672,0.47455104481672,0.47455104481672,0.47455104481672,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,12686410
0.72,0,0.4750979086312296483481225245,0.47509790863123,0.47509790863123,0.47509790863123,0.47509790863123,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,12865100
0.73,0,0.4756447564532312041353025649,0.475644756453231,0.475644756453231,0.475644756453231,0.475644756453231,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,13043780
0.74,0,0.4761915882827246590405797224,0.476191588282725,0.476191588282725,0.476191588282725,0.476191588282725,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,13222460
0.75,0,0.4767384361047262148277597629,0.476738436104726,0.476738436104726,0.476738436104726,0.476738436104726,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,13401140
0.76,0,0.4772852679342196697330369204,0.47728526793422,0.47728526793422,0.47728526793422,0.47728526793422,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,13579820
0.77,0,0.4778321157562212255202169608,0.477832115756221,0.477832115756221,0.477832115756221,0.477832115756221,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,13758500
0.78,0,0.4783789635782227813073970013,0.478378963578223,0.478378963578223,0.478378963578223,0.478378963578223,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,13937190
0.79,0,0.4789258114002243370945770418,0.478925811400224,0.478925811400224,0.478925811400224,0.478925811400224,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,14115870
0.80,0,0.4794726432297177919998541992,0.479472643229718,0.479472643229718,0.479472643229718,0.479472643229718,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,14294550
0.81,0,0.4800194910517193477870342397,0.480019491051719,0.480019491051719,0.480019491051719,0.480019491051719,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,14473230
0.82,0,0.4805663388737209035742142802,0.480566338873721,0.480566338873721,0.480566338873721,0.480566338873721,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,14651920
0.83,0,0.4811131707032143584794914377,0.481113170703214,0.481113170703214,0.481113170703214,0.481113170703214,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,14830600
0.84,0,0.4816600185252159142666714781,0.481660018525216,0.481660018525216,0.481660018525216,0.481660018525216,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,15009280
0.85,0,0.4822068663472174700538515186,0.482206866347218,0.482206866347218,0.482206866347218,0.482206866347218,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,15187960
0.86,0,0.4827537141692190258410315590,0.482753714169219,0.482753714169219,0.482753714169219,0.482753714169219,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,15366640
0.87,0,0.4833005619912205816282115995,0.483300561991221,0.483300561991221,0.483300561991221,0.483300561991221,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,15545320
0.88,0,0.4838473938207140365334887570,0.483847393820714,0.483847393820714,0.483847393820714,0.483847393820714,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,15724010
0.89,0,0.4843942416427155923206687974,0.484394241642716,0.484394241642716,0.484394241642716,0.484394241642716,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,15902690
0.90,0,0.4849410734722090472259459549,0.484941073472209,0.484941073472209,0.484941073472209,0.484941073472209,0,0,0,0,9.316525626107957,22.728261550741258411411531689,22.728261550741258411411531689,16081370
0.91,0,0.48823867277182,0.48823867277182,0.48823867277182,0.48823867277182,0.48823867277182,0,0,0,0,9.6676551487305,22.762407654362,22.7414735518781,16260050
0.92,0,0.498131470670653,0.498131470670653,0.498131470670653,0.498131470670653,0.498131470670653,0,0,0,0,10.018784671353,22.7965537579827,22.7546855530149,16438730
0.93,0,0.525477253997136,0.525477253997136,0.525477253997136,0.525477253997136,0.525477253997136,0,0,0,0,10.3699141939756,22.8306998616034,22.7678975541517,16617420
0.94,0,0.565329623801851,0.565329623801851,0.565329623801851,0.565329623801851,0.565329623801851,0,0,0,0,10.7210437165981,22.8648459652242,22.7811095552885,16796100
0.95,0,0.605181993606566,0.605181993606566,0.605181993606566,0.605181993606566,0.605181993606566,0,0,0,0,11.0721732392207,22.8989920688449,22.7943215564253,16974780
0.96,0,0.645034363411282,0.645034363411281,0.645034363411281,0.645034363411281,0.645034363411281,0,0,0,0,11.4233027618432,22.9331381724656,22.8075335575621,17153460
0.97,0,0.684886733215997,0.684886733215997,0.684886733215997,0.684886733215997,0.684886733215997,0,0,0,0,11.7744322844658,22.9672842760864,22.8207455586989,17332140
0.98,0,0.724739103020712,0.724739103020712,0.724739103020712,0.724739103020712,0.724739103020712,0,0,0,0,12.1255618070883,23.0014303797071,22.8339575598357,17510830
0.99,0,0.764591472825428,0.764591472825428,0.764591472825428,0.764591472825428,0.764591472825428,0,0,0,0,12.4766913297109,23.0355764833278,22.8471695609725,17689510
1.00,0,0.804443842630143,0.804443842630143,0.804443842630143,0.804443842630143,0.804443842630143,0,0,0,0,12.8278208523334,23.0697225869485,22.8603815621094,17868190
1.01,0,0.844296212434859,0.844296212434858,0.844296212434858,0.844296212434858,0.844296212434858,0,0,0,0,13.1789503749559,23.1038686905693,22.8735935632462,18046870
1.02,0,0.884148582239574,0.884148582239574,0.884148582239574,0.884148582239574,0.884148582239574,0,0,0,0,13.5300798975785,23.13801479419,22.886805564383,18225550
1.03,0,0.92400095204429,0.924000952044289,0.924000952044289,0.924000952044289,0.924000952044289,0,0,0,0,13.881209420201,23.1721608978107,22.9000175655198,18404230
1.04,0,0.963853321849005,0.963853321849005,0.963853321849005,0.963853321849005,0.963853321849005,0,0,0,0,14.2323389428236,23.2063070014314,22.9132295666566,18582920
1.05,0,1.0037056916537204863401761872,1.00370569165372,1.00370569165372,1.00370569165372,1.00370569165372,0,0.000000,0.000000,0,14.58346846544612261609005399,23.240453105052168630840003409,22.926441567793398143714077724,18761600
1.06,0,1.0065362542779788259362803542,1.00653625427798,1.00653625427798,1.00653625427798,1.00653625427798,0,0.000000,0.000000,0,14.63917368900408861609005399,23.211619826507003305167499086,22.899983993399845517876767008,18940280
1.07,0,1.0096426808384396692462712740,1.00964268083844,1.00964268083844,1.00964268083844,1.00964268083844,0,0.000000,0.000000,0,14.68679757331467361609005399,23.188690730583104775620512192,22.879001398624326557790640321,19118960
1.08,0,1.0130124474272907146643489764,1.01301244742729,1.01301244742729,1.01301244742729,1.01301244742729,0,0.000000,0.000000,0,14.72820261324908661609005399,23.170028132001656732422723117,22.861969099998998918934101737,19297650
1.09,0,1.0166355367870473321523663606,1.01663553678705,1.01663553678705,1.01663553678705,1.01663553678705,0,0.000000,0.000000,0,14.76469507681670761609005399,23.154562946883128017188007738,22.847893282791416579091362504,19476330
1.10,0,1.0205037879228820775704440630,1.02050378792288,1.02050378792288,1.02050378792288,1.02050378792288,0,0.000000,0.000000,0,14.79722986829006861609005399,23.141596211594066351692939744,22.836126184994304065171828424,19655010
1.11,0,1.0246107504020541950584614474,1.02461075040205,1.02461075040205,1.02461075040205,1.02461075040205,0,0.000000,0.000000,0,14.826510589397784616090053991,23.130614828871839375481365665,22.826192114976152803584655617,19833690
1.12,0,1.0289509905528716404765391498,1.02895099055287,1.02895099055287,1.02895099055287,1.02895099055287,0,0.000000,0.000000,0,14.853077357096737616090053989,23.121233426699292670444244296,22.817733882431468753567730281,20012370
1.13,0,1.0335198257248660579645565341,1.03351982572487,1.03351982572487,1.03351982572487,1.03351982572487,0,0.000000,0.000000,0,14.877345905270153616090053991,23.113190257231623730330077132,22.810509916348200686933886193,20191050
1.14,0,1.0383133829933361033826342364,1.03831338299334,1.03831338299334,1.03831338299334,1.03831338299334,0,0.000000,0.000000,0,14.89964630402949261609005399,23.106271270707117940529200312,22.804322356290734111730067422,20369740
